CandidateID,Firstme,Lastme,Gender,RequisitionID,ApplicationDate,Source,CurrentStage,JobID,DepartmentID,JobTitle,JobLevel,Recruiter,InterviewScore,OfferAccepted,DaysToFill
522716,Taylor,Chandunbrook,Female,700496,2025-04-01,Indeed,Hired,16,5,Fincial Alyst,2,M. Davis,3.6,Yes,66
522717,Micah,Langorman,Male,701363,2025-12-01,Career Site,Interview,11,3,Senior Product Mager,4,J. Watson,3.6,,
522718,Cameron,Eastenson,Female,701851,2024-12-18,Career Site,Fil Interview,21,6,HR Generalist,2,R. Thomas,4.8,,
522719,Marcus,Delenstrom,Male,700542,2025-11-05,Networking Event,Offer Extended,35,10,Customer Support Representative,1,M. Davis,2.7,No,46
522720,Alex,Greenmond,Male,700386,2026-02-19,Interl,Fil Interview,2,1,Chief Operating Officer,9,J. Watson,3.3,,
522721,Taylor,Wardtonwood,Male,700315,2025-05-24,Referral,Interview,1,1,Chief Executive Officer,10,S. Lee,2.1,,
522722,Ella,Valeenman,Female,700135,2024-04-03,Career Site,Applied,13,4,IT Support Specialist,1,T. Nguyen,,,
522723,Seth,Chandingden,Male,702606,2024-02-03,Interl,Rejected,1,1,Chief Executive Officer,10,R. Thomas,2.2,,
522724,Lane,Rowinmond,Male,701138,2024-05-04,Indeed,Fil Interview,36,10,Customer Support Mager,3,T. Nguyen,3.3,,
522725,Penelope,Silvererland,Female,702747,2025-09-04,LinkedIn,Interview,16,5,Fincial Alyst,2,T. Nguyen,3.2,,
522726,Xavier,Blandlinlin,Male,700645,2024-01-28,Networking Event,Offer Extended,4,2,Software Engineer I,1,M. Davis,4.8,No,50
522727,Parker,Darnleystrom,Male,701136,2024-12-09,LinkedIn,Phone Screen,3,1,Vice President,8,S. Lee,,,
522728,Zachary,Beckaton,Male,701395,2025-11-05,Career Site,Phone Screen,33,9,Operations Mager,4,J. Watson,,,
522729,Parker,Monibry,Male,701731,2024-01-10,Campus,Phone Screen,10,3,Product Mager,3,S. Lee,,,
522730,Savanh,Halluberg,Female,702338,2025-11-07,LinkedIn,Applied,17,5,Senior Fincial Alyst,3,R. Thomas,,,
522731,Ashley,Grayingmont,Female,701643,2025-05-17,Career Site,Applied,36,10,Customer Support Mager,3,S. Lee,,,
522732,Adam,Beckenwin,Male,700559,2025-02-10,LinkedIn,Interview,15,4,IT Mager,4,R. Thomas,3.6,,
522733,Morgan,Blackerlin,Male,700390,2024-10-25,Referral,Phone Screen,27,7,Marketing Director,5,M. Davis,,,
522734,Valenti,Benford,Female,701238,2025-05-30,Career Site,Offer Extended,20,6,HR Coorditor,1,A. Carter,4.8,No,62
522735,Micah,Wrenmond,Male,700235,2024-11-13,Interl,Phone Screen,7,2,Engineering Mager,4,D. Patel,,,
522736,Charles,Presinbry,Male,701484,2025-07-22,Indeed,Interview,32,9,Operations Alyst,2,S. Lee,3.8,,
522737,Amelia,Ashawood,Female,701961,2024-08-09,Agency,Hired,31,8,Director of Sales,6,J. Watson,3.6,Yes,67
522738,Zachary,Clarkingland,Male,700098,2025-11-23,Career Site,Phone Screen,38,11,Legal Alyst,2,T. Nguyen,,,
522739,Anthony,Halltonridge,Male,700372,2026-02-12,Agency,Applied,23,6,HR Mager,4,A. Carter,,,
522740,Charlie,Sandelmore,Male,701121,2026-01-25,LinkedIn,Rejected,30,8,Sales Mager,4,M. Davis,3.6,,
522741,Skyler,Preserford,Female,702159,2025-12-10,Interl,Hired,23,6,HR Mager,4,K. Brown,3.9,Yes,24
522742,Jack,Caldwawell,Male,702526,2024-10-03,Agency,Phone Screen,40,11,General Counsel,8,T. Nguyen,,,
522743,Emily,Bennleywood,Female,702214,2024-07-03,Career Site,Offer Extended,36,10,Customer Support Mager,3,J. Watson,2.3,Pending,32
522744,Lane,Whitleyshire,Male,702679,2025-04-11,Referral,Applied,26,7,Digital Marketing Mager,3,S. Lee,,,
522745,Ashley,Langanham,Female,700759,2025-03-31,LinkedIn,Applied,5,2,Software Engineer II,2,S. Lee,,,
522746,Oliver,Brookingmont,Male,701245,2025-06-01,Referral,Hired,7,2,Engineering Mager,4,K. Brown,4.8,Yes,68
522747,Theodore,Stormodale,Male,702152,2024-04-26,Agency,Fil Interview,30,8,Sales Mager,4,R. Thomas,2.4,,
522748,Logan,Swanorcott,Male,700917,2025-02-25,Referral,Fil Interview,26,7,Digital Marketing Mager,3,M. Davis,2.9,,
522749,Vincent,Fairwellway,Male,701459,2024-09-19,Referral,Interview,40,11,General Counsel,8,A. Carter,4.7,,
522750,Gabriel,Brookinton,Male,701776,2024-04-10,Career Site,Rejected,22,6,HR Business Partner,3,J. Watson,2.2,,
522751,Stella,Swanberg,Female,701856,2024-02-04,Networking Event,Applied,17,5,Senior Fincial Alyst,3,A. Carter,,,
522752,Jayden,Cranleymore,Male,700779,2025-03-19,LinkedIn,Applied,33,9,Operations Mager,4,J. Watson,,,
522753,Connor,Fairleystead,Male,701504,2024-03-22,Referral,Applied,9,3,Product Alyst,2,A. Carter,,,
522754,Isaac,Burnerstrom,Male,702059,2024-12-19,Referral,Offer Extended,10,3,Product Mager,3,T. Nguyen,2.2,Pending,24
522755,Daniela,Hollenridge,Female,701480,2024-02-28,LinkedIn,Fil Interview,31,8,Director of Sales,6,S. Lee,2.4,,
522756,Zoe,Lakeland,Female,700884,2025-12-05,Referral,Phone Screen,5,2,Software Engineer II,2,J. Watson,,,
522757,Harley,Perrycrest,Male,701711,2025-08-13,Indeed,Rejected,35,10,Customer Support Representative,1,K. Brown,4.6,,
522758,Drew,Springingden,Male,701864,2024-07-25,Indeed,Phone Screen,14,4,Systems Administrator,2,M. Davis,,,
522759,Kayla,Windenwin,Female,700373,2024-02-11,Indeed,Interview,36,10,Customer Support Mager,3,D. Patel,2.9,,
522760,Ryan,Rockermont,Male,701213,2025-11-14,Career Site,Interview,20,6,HR Coorditor,1,R. Thomas,4.5,,
522761,Carter,Rowwellin,Male,701691,2024-07-11,LinkedIn,Rejected,19,5,Director of Fince,6,A. Carter,3.1,,
522762,Jeremiah,Brooksonsen,Non-Biry,701438,2024-05-02,Campus,Applied,9,3,Product Alyst,2,A. Carter,,,
522763,Taylor,Millunbrook,Female,701660,2024-09-23,LinkedIn,Applied,14,4,Systems Administrator,2,S. Lee,,,
522764,Taylor,Finelwall,Female,700365,2025-07-03,Agency,Applied,11,3,Senior Product Mager,4,S. Lee,,,
522765,Rachel,Quilltonford,Female,700043,2025-12-20,Indeed,Rejected,29,8,Account Executive,2,D. Patel,4.5,,
522766,Gavin,Valeenwall,Male,700369,2024-05-23,Indeed,Phone Screen,7,2,Engineering Mager,4,A. Carter,,,
522767,Wesley,Summerward,Male,701416,2026-02-17,Referral,Hired,17,5,Senior Fincial Alyst,3,D. Patel,2.1,Yes,76
522768,omi,Hawkiman,Female,700519,2025-09-16,Interl,Fil Interview,29,8,Account Executive,2,J. Watson,3.1,,
522769,Charlie,Brighteman,Male,701309,2025-09-22,Referral,Interview,31,8,Director of Sales,6,K. Brown,3.7,,
522770,Richard,Summerenmond,Male,701598,2024-08-14,LinkedIn,Interview,26,7,Digital Marketing Mager,3,J. Watson,4.7,,
522771,Isaac,Silverowin,Male,700600,2024-08-25,LinkedIn,Rejected,17,5,Senior Fincial Alyst,3,S. Lee,4.4,,
522772,Skyler,Willtoncroft,Female,701253,2025-08-12,Referral,Rejected,25,7,Marketing Specialist,1,M. Davis,3.7,,
522773,talie,Chandanford,Female,701941,2024-01-18,LinkedIn,Withdrawn,9,3,Product Alyst,2,D. Patel,,,
522774,Matthew,Radenland,Male,702163,2024-10-14,Networking Event,Fil Interview,38,11,Legal Alyst,2,R. Thomas,3.2,,
522775,Ariel,Calderman,Female,700259,2026-01-01,LinkedIn,Phone Screen,15,4,IT Mager,4,T. Nguyen,,,
522776,Micah,Lakeettstrom,Male,702158,2025-05-23,Indeed,Interview,19,5,Director of Fince,6,D. Patel,3.7,,
522777,Cole,Finenwell,Male,700864,2024-09-03,Indeed,Fil Interview,31,8,Director of Sales,6,K. Brown,2.1,,
522778,Mia,Stoneermere,Female,701041,2025-02-27,Career Site,Applied,8,2,Director of Engineering,6,J. Watson,,,
522779,Blake,Fairleystead,Male,701087,2025-03-24,Indeed,Rejected,3,1,Vice President,8,M. Davis,3.3,,
522780,Logan,Crowtonland,Male,700420,2025-02-04,Agency,Applied,37,10,Director of Customer Support,5,M. Davis,,,
522781,Casey,Northashire,Female,701906,2025-07-30,Indeed,Interview,27,7,Marketing Director,5,R. Thomas,4.4,,
522782,Grant,Chandsonsen,Male,702657,2024-10-02,Indeed,Phone Screen,10,3,Product Mager,3,J. Watson,,,
522783,Logan,Crossmond,Male,702680,2024-03-09,LinkedIn,Applied,26,7,Digital Marketing Mager,3,T. Nguyen,,,
522784,Kevin,Cambrook,Male,700136,2025-11-10,Campus,Hired,20,6,HR Coorditor,1,T. Nguyen,2.1,Yes,21
522785,Gavin,Blacketthart,Male,701001,2025-04-14,Indeed,Rejected,17,5,Senior Fincial Alyst,3,A. Carter,4.5,,
522786,Paul,Hawkeby,Male,700772,2025-02-12,Career Site,Interview,38,11,Legal Alyst,2,K. Brown,3.1,,
522787,Gian,Caldwonby,Female,701921,2024-01-22,Indeed,Withdrawn,14,4,Systems Administrator,2,T. Nguyen,,,
522788,Alicia,Haylinwin,Female,702500,2025-12-17,Career Site,Applied,24,6,Director of HR,6,M. Davis,,,
522789,Emerson,Rainellwin,Female,701272,2025-03-29,Interl,Applied,7,2,Engineering Mager,4,R. Thomas,,,
522790,Lillian,Wolfunwood,Female,701283,2025-04-13,Agency,Applied,4,2,Software Engineer I,1,J. Watson,,,
522791,Joshua,Emdale,Male,700638,2024-11-10,Indeed,Hired,3,1,Vice President,8,M. Davis,4,Yes,89
522792,Kayla,Hartelin,Female,700779,2025-06-09,LinkedIn,Interview,33,9,Operations Mager,4,J. Watson,2.7,,
522793,A,Hayorwood,Female,702560,2025-02-14,Interl,Interview,21,6,HR Generalist,2,S. Lee,3.7,,
522794,Sarah,Blandiwin,Female,700861,2025-07-29,LinkedIn,Interview,10,3,Product Mager,3,R. Thomas,2.8,,
522795,Jose,Pineton,Male,700189,2026-01-26,Campus,Offer Extended,24,6,Director of HR,6,M. Davis,2.2,No,20
522796,Eden,Quillanby,Female,701037,2025-12-11,Interl,Rejected,29,8,Account Executive,2,A. Carter,4.1,,
522797,Casey,Graysonlin,Female,701293,2025-05-13,Career Site,Phone Screen,10,3,Product Mager,3,K. Brown,,,
522798,Julian,Thornberg,Male,701889,2025-10-10,Campus,Offer Extended,30,8,Sales Mager,4,K. Brown,3.7,No,13
522799,Camila,Valeorridge,Female,702570,2025-11-25,Indeed,Interview,30,8,Sales Mager,4,D. Patel,4.9,,
522800,Rachel,Foxinfield,Female,700185,2025-10-25,Indeed,Interview,40,11,General Counsel,8,A. Carter,3.8,,
522801,Jackson,Wrenenstrom,Male,702785,2025-08-08,Referral,Phone Screen,32,9,Operations Alyst,2,S. Lee,,,
522802,Julian,Roseuman,Male,701748,2024-01-02,Campus,Applied,25,7,Marketing Specialist,1,J. Watson,,,
522803,Sebastian,Crossettford,Male,700227,2024-07-03,Interl,Rejected,3,1,Vice President,8,T. Nguyen,2.4,,
522804,Lane,Blandleyhart,Male,702049,2025-10-08,Indeed,Applied,37,10,Director of Customer Support,5,S. Lee,,,
522805,Kaitlyn,Emdale,Female,700379,2024-07-19,Agency,Offer Extended,10,3,Product Mager,3,A. Carter,3.3,Pending,31
522806,Amelia,Norarshire,Female,702586,2025-08-21,Networking Event,Fil Interview,30,8,Sales Mager,4,D. Patel,2,,
522807,Hayden,Barwellman,Male,702363,2024-09-11,Networking Event,Fil Interview,11,3,Senior Product Mager,4,D. Patel,2.9,,
522808,Charlie,Finuridge,Male,700103,2024-10-03,Indeed,Rejected,36,10,Customer Support Mager,3,D. Patel,2.7,,
522809,Charlotte,Longanberg,Female,702255,2025-01-04,Referral,Applied,7,2,Engineering Mager,4,T. Nguyen,,,
522810,Brooklyn,Winduridge,Female,701929,2024-03-14,Agency,Rejected,5,2,Software Engineer II,2,S. Lee,3.3,,
522811,Bailey,Stonedale,Male,702407,2025-09-19,Referral,Interview,4,2,Software Engineer I,1,M. Davis,4.7,,
522812,Mia,Kingsonmont,Female,701153,2025-08-17,Campus,Interview,23,6,HR Mager,4,J. Watson,4.4,,
522813,Alexis,Foxsonbrook,Female,702053,2024-06-25,LinkedIn,Interview,13,4,IT Support Specialist,1,D. Patel,3.8,,
522814,Marcus,Torruley,Male,701285,2024-07-05,Interl,Withdrawn,36,10,Customer Support Mager,3,A. Carter,,,
522815,Sarah,Rainunman,Female,700979,2024-06-16,Referral,Phone Screen,40,11,General Counsel,8,T. Nguyen,,,
522816,Avery,Fieldefield,Male,701091,2024-05-23,Referral,Withdrawn,15,4,IT Mager,4,S. Lee,,,
522817,Justin,Grayden,Male,700282,2024-11-26,Referral,Fil Interview,40,11,General Counsel,8,R. Thomas,4,,
522818,River,Crosston,Female,701898,2024-09-28,LinkedIn,Rejected,5,2,Software Engineer II,2,S. Lee,4.6,,
522819,Allison,Stormenden,Female,700946,2025-10-30,Interl,Fil Interview,21,6,HR Generalist,2,J. Watson,3.3,,
522820,Harley,Fieldorworth,Male,701405,2024-01-12,Interl,Applied,8,2,Director of Engineering,6,S. Lee,,,
522821,Peyton,Foxberg,Male,702574,2025-08-03,LinkedIn,Rejected,39,11,Corporate Counsel,4,S. Lee,3.7,,
522822,Julia,Benningberg,Female,702300,2025-04-15,Referral,Applied,17,5,Senior Fincial Alyst,3,J. Watson,,,
522823,Eden,Hollerberg,Male,701923,2025-06-10,LinkedIn,Rejected,5,2,Software Engineer II,2,A. Carter,2.2,,
522824,Harley,Clarketton,Male,702356,2024-10-24,Campus,Fil Interview,21,6,HR Generalist,2,R. Thomas,2.3,,
522825,Sydney,Crowelby,Female,701783,2025-11-12,Career Site,Rejected,35,10,Customer Support Representative,1,K. Brown,3.9,,
522826,than,Swanuthorne,Male,700330,2025-08-05,Career Site,Fil Interview,10,3,Product Mager,3,M. Davis,2.3,,
522827,Cameron,Longettmond,Female,700438,2024-08-08,Career Site,Withdrawn,20,6,HR Coorditor,1,R. Thomas,,,
522828,Elijah,Belluward,Non-Biry,700297,2024-09-03,Interl,Applied,34,9,Director of Operations,6,S. Lee,,,
522829,Riley,Valeenman,Female,700297,2025-02-27,LinkedIn,Phone Screen,34,9,Director of Operations,6,S. Lee,,,
522830,Alex,Rainley,Male,700420,2024-07-25,Campus,Applied,37,10,Director of Customer Support,5,M. Davis,,,
522831,Alex,Finonmere,Female,701235,2024-03-02,LinkedIn,Rejected,31,8,Director of Sales,6,D. Patel,3,,
522832,Zachary,Blandinman,Male,702314,2025-04-20,Networking Event,Rejected,13,4,IT Support Specialist,1,M. Davis,3.4,,
522833,Avery,Rosecrest,Female,702076,2024-03-17,Referral,Phone Screen,15,4,IT Mager,4,K. Brown,,,
522834,Harley,Clarkorridge,Female,700451,2026-02-11,Referral,Hired,17,5,Senior Fincial Alyst,3,T. Nguyen,2.9,Yes,67
522835,Patrick,Kendlinmore,Male,700822,2025-06-29,LinkedIn,Interview,25,7,Marketing Specialist,1,J. Watson,4.5,,
522836,Gabriella,Kendorthorne,Female,701915,2024-01-27,Referral,Applied,5,2,Software Engineer II,2,S. Lee,,,
522837,Morgan,Hartsonmere,Male,700893,2025-06-11,Career Site,Rejected,2,1,Chief Operating Officer,9,J. Watson,2,,
522838,Andrew,Yorkberg,Male,700147,2024-02-21,LinkedIn,Applied,13,4,IT Support Specialist,1,M. Davis,,,
522839,Zoe,Burnoman,Female,700693,2025-05-22,LinkedIn,Phone Screen,14,4,Systems Administrator,2,T. Nguyen,,,
522840,Genesis,Ashingbry,Female,700414,2025-07-16,Networking Event,Fil Interview,30,8,Sales Mager,4,M. Davis,2.5,,
522841,Alicia,Meadustead,Female,702135,2025-03-12,Referral,Offer Extended,27,7,Marketing Director,5,A. Carter,3.1,Pending,15
522842,Aiden,Fordingwood,Male,701299,2025-12-02,Referral,Applied,25,7,Marketing Specialist,1,M. Davis,,,
522843,Emily,Sandinman,Female,701947,2025-09-15,LinkedIn,Fil Interview,11,3,Senior Product Mager,4,K. Brown,4.9,,
522844,Eden,Valeingmere,Male,702603,2025-06-02,Networking Event,Applied,40,11,General Counsel,8,D. Patel,,,
522845,Lane,Stoneley,Female,701949,2024-04-11,Referral,Offer Extended,3,1,Vice President,8,D. Patel,4,Pending,24
522846,Gabriel,Oakuward,Male,701351,2025-04-14,Campus,Applied,27,7,Marketing Director,5,S. Lee,,,
522847,Jessica,Finenwell,Female,701348,2025-07-06,Indeed,Interview,24,6,Director of HR,6,A. Carter,3.8,,
522848,Joel,Swanonbrook,Male,702368,2024-08-07,LinkedIn,Applied,34,9,Director of Operations,6,A. Carter,,,
522849,Dakota,Swahart,Male,701210,2024-01-28,LinkedIn,Phone Screen,25,7,Marketing Specialist,1,D. Patel,,,
522850,Hanh,Sandcroft,Female,700615,2024-02-09,Referral,Hired,1,1,Chief Executive Officer,10,M. Davis,2.8,Yes,84
522851,Grant,Raderwood,Male,700739,2024-01-16,LinkedIn,Hired,30,8,Sales Mager,4,J. Watson,3.9,Yes,38
522852,Ele,Coleifield,Female,702099,2025-02-23,Networking Event,Applied,16,5,Fincial Alyst,2,J. Watson,,,
522853,Casey,Grayridge,Female,702485,2024-07-10,Networking Event,Rejected,30,8,Sales Mager,4,A. Carter,3.8,,
522854,Kennedy,Colealin,Female,702197,2024-07-16,LinkedIn,Withdrawn,38,11,Legal Alyst,2,D. Patel,,,
522855,Mia,Radarman,Female,701400,2025-11-28,Referral,Applied,38,11,Legal Alyst,2,J. Watson,,,
522856,James,Eastlinmere,Male,702177,2024-10-02,Networking Event,Offer Extended,1,1,Chief Executive Officer,10,J. Watson,3.8,Pending,41
522857,Sebastian,Grantellwood,Male,701759,2025-11-11,LinkedIn,Phone Screen,2,1,Chief Operating Officer,9,R. Thomas,,,
522858,Amelia,Winteraford,Female,701583,2025-08-19,Career Site,Interview,15,4,IT Mager,4,S. Lee,3.5,,
522859,Charles,Carolin,Male,701529,2024-03-03,Referral,Fil Interview,15,4,IT Mager,4,A. Carter,3.4,,
522860,Gabriella,Northonwin,Female,702601,2025-08-02,LinkedIn,Phone Screen,12,3,Director of Product,6,R. Thomas,,,
522861,Carmen,Langunworth,Female,702325,2024-10-25,Indeed,Rejected,6,2,Senior Software Engineer,3,A. Carter,4.4,,
522862,Charlie,Wrenoson,Female,701510,2024-06-15,Indeed,Applied,37,10,Director of Customer Support,5,K. Brown,,,
522863,Michael,Goldson,Male,700163,2025-04-09,Indeed,Rejected,3,1,Vice President,8,D. Patel,3.1,,
522864,Jose,Millindale,Male,700026,2024-06-15,Networking Event,Applied,36,10,Customer Support Mager,3,R. Thomas,,,
522865,Alex,Hollingley,Male,700279,2025-05-18,Indeed,Rejected,27,7,Marketing Director,5,J. Watson,2.9,,
522866,Alicia,Kendashire,Female,702258,2025-11-04,LinkedIn,Applied,23,6,HR Mager,4,M. Davis,,,
522867,Alan,Yorkardale,Male,700754,2025-06-12,Referral,Rejected,24,6,Director of HR,6,J. Watson,5,,
522868,Lillian,Daloncrest,Female,702649,2025-11-22,Referral,Rejected,15,4,IT Mager,4,K. Brown,2.3,,
522869,Dakota,Reedarman,Male,701178,2024-06-28,Agency,Applied,8,2,Director of Engineering,6,J. Watson,,,
522870,Grant,Blakeellman,Male,701907,2025-01-06,Agency,Applied,35,10,Customer Support Representative,1,R. Thomas,,,
522871,Phoenix,Carucrest,Female,702627,2025-12-21,Agency,Offer Extended,4,2,Software Engineer I,1,D. Patel,4.8,Pending,30
522872,Faith,Foxingmore,Female,700088,2025-04-24,Career Site,Applied,23,6,HR Mager,4,K. Brown,,,
522873,Jasmine,Caldonman,Female,700814,2025-03-10,Indeed,Applied,13,4,IT Support Specialist,1,S. Lee,,,
522874,Valenti,Windsonmere,Female,700055,2025-06-18,Networking Event,Applied,3,1,Vice President,8,A. Carter,,,
522875,Blair,Clarkellway,Male,702544,2024-09-11,LinkedIn,Fil Interview,33,9,Operations Mager,4,A. Carter,3.7,,
522876,Alex,Willridge,Male,700445,2024-12-09,Career Site,Fil Interview,21,6,HR Generalist,2,D. Patel,4.5,,
522877,Riley,Hartwellmont,Female,700981,2025-01-31,Indeed,Hired,22,6,HR Business Partner,3,D. Patel,4.6,Yes,85
522878,Leo,Emtonbry,Male,701184,2025-04-21,Indeed,Withdrawn,12,3,Director of Product,6,T. Nguyen,,,
522879,Robert,Carenridge,Male,702358,2025-09-22,Referral,Rejected,3,1,Vice President,8,S. Lee,2.6,,
522880,Charlotte,Grayeman,Female,701561,2025-02-23,Indeed,Interview,4,2,Software Engineer I,1,K. Brown,4.6,,
522881,Sage,Cranicott,Female,701261,2024-05-05,Referral,Applied,9,3,Product Alyst,2,T. Nguyen,,,
522882,Isla,Wrenunquist,Female,701932,2025-11-29,Referral,Offer Extended,31,8,Director of Sales,6,D. Patel,2.4,No,18
522883,Autumn,Chandorbrook,Female,702498,2026-01-26,Campus,Applied,23,6,HR Mager,4,A. Carter,,,
522884,Carmen,Windinby,Female,701688,2025-08-21,Campus,Applied,32,9,Operations Alyst,2,R. Thomas,,,
522885,Ryan,Bramuden,Non-Biry,700059,2025-08-14,Career Site,Phone Screen,8,2,Director of Engineering,6,T. Nguyen,,,
522886,Isla,Torremore,Female,701183,2025-09-20,LinkedIn,Offer Extended,20,6,HR Coorditor,1,J. Watson,4.1,No,28
522887,Erica,Monuden,Female,701135,2024-07-01,Networking Event,Fil Interview,11,3,Senior Product Mager,4,A. Carter,2.1,,
522888,Miles,Emuman,Male,701230,2025-06-27,Campus,Offer Extended,31,8,Director of Sales,6,S. Lee,2.4,No,40
522889,Aaron,Bramostrom,Male,701807,2024-09-07,Interl,Hired,35,10,Customer Support Representative,1,M. Davis,4.2,Yes,62
522890,Jade,Valeacrest,Female,702658,2024-10-06,Referral,Fil Interview,32,9,Operations Alyst,2,J. Watson,4.6,,
522891,Ariel,Finuthorne,Female,701755,2025-11-30,Referral,Phone Screen,6,2,Senior Software Engineer,3,M. Davis,,,
522892,Alex,Crowonlin,Male,701393,2024-11-28,Networking Event,Withdrawn,38,11,Legal Alyst,2,T. Nguyen,,,
522893,Henry,Meaderidge,Male,702058,2024-05-17,Referral,Applied,6,2,Senior Software Engineer,3,M. Davis,,,
522894,Landon,Valeacrest,Male,702070,2026-02-11,Networking Event,Hired,20,6,HR Coorditor,1,R. Thomas,2.7,Yes,73
522895,Kyle,Riveruhart,Male,700998,2025-07-16,LinkedIn,Phone Screen,35,10,Customer Support Representative,1,M. Davis,,,
522896,Liam,Bramwellbry,Male,701674,2024-12-12,Networking Event,Fil Interview,21,6,HR Generalist,2,J. Watson,2.3,,
522897,Victor,Torrwellward,Male,701869,2025-10-11,Interl,Rejected,31,8,Director of Sales,6,A. Carter,4.7,,
522898,Gian,Carettden,Female,701813,2025-01-05,LinkedIn,Interview,37,10,Director of Customer Support,5,M. Davis,2.7,,
522899,Kai,Dunlinridge,Female,701592,2025-10-06,Agency,Fil Interview,33,9,Operations Mager,4,K. Brown,2.3,,
522900,Avery,Blandleyman,Female,702785,2024-02-18,LinkedIn,Applied,32,9,Operations Alyst,2,S. Lee,,,
522901,Maya,Oakmond,Female,702616,2024-11-17,Referral,Rejected,22,6,HR Business Partner,3,R. Thomas,2.3,,
522902,Lucy,Bramiway,Female,701741,2024-03-31,Indeed,Interview,6,2,Senior Software Engineer,3,A. Carter,4.1,,
522903,Lily,Crossershire,Female,700302,2025-02-23,Indeed,Interview,1,1,Chief Executive Officer,10,K. Brown,4.7,,
522904,Daniela,Bartonley,Female,702006,2025-08-28,LinkedIn,Applied,2,1,Chief Operating Officer,9,M. Davis,,,
522905,Jason,Wrenunden,Male,700708,2024-02-15,Indeed,Fil Interview,25,7,Marketing Specialist,1,R. Thomas,3.6,,
522906,River,Fieldonby,Male,700140,2026-02-03,Networking Event,Hired,39,11,Corporate Counsel,4,A. Carter,2.6,Yes,56
522907,Caroline,Riverwell,Female,701837,2025-07-26,Career Site,Phone Screen,19,5,Director of Fince,6,D. Patel,,,
522908,Christian,Windorberg,Male,702068,2024-03-01,LinkedIn,Phone Screen,39,11,Corporate Counsel,4,T. Nguyen,,,
